export_created,job_id,high_priority,req_inkjet,export_company_name,name,qty_est,qty,jobtype,num_inserts,color,export_duedate,export_cur_status,purls,delivery,export_coordinator,paid,invoice,postage_class,postage_type,postage_amt,postage_affixed,postage_due,total,dist_type,mailsize,papertype,fold_type,snap_seal,snap_paper,paper_color,envelopepaper,envelopetype,permit,export_vend_name,export_sales,bw_color,simp_dup,rsm_provided_data,custom_envelope,variable_streetview,data_cost,parent_sheet_size,freight,quoted,add_expenses,clicks_n_paper,labor,production_notes,sf_freight,sf_pmod,sf_quoted,sf_clicks_paper,sf_labor,sf_data,sf_data_po,sf_outside_print,sf_op_po,sf_addit_expense,sf_addit_po
2019-03-19 12:45:52,67236,,0,MonsterLead Group,[103770] JFQ Lending John Kresevic,8023,8023,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,Brown Kraft,6X9 BROWN CRAFT BUBBLE SINGLE WINDOW #1946,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

CUT: 1/4 ON EACH SIDE
*SEE SHIFT MANAGER FOR INSTRUCTIONS BEFORE CUTTING*

FOLD:
HALF- FOLD

INSERT:
INTO 6X9 BROWN CRAFT S/W BUBBLE EMBOSSED CLASS PRESORT #1946 PERMIT ENVELOPE- 

MAIL:
SORT BUNDLE AND MAIL  ",,,,,,,,,,,
2019-03-19 12:49:00,67237,,0,MonsterLead Group,[103762] JFQ Lending John Kresevic,4402,4402,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,Brown Kraft,6X9 BROWN CRAFT SIDE BY SIDE WINDOW #1946,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
HALF- FOLD

INSERT: 
INTO 6X9 BROWN CRAFT D/W SIDE BY SIDE FIRST CLASS PRESORT #1946 PERMIT ENVELOPE

MAIL:
SORT BUNDLE AND MAIL    
",,,,,,,,,,,
2019-03-19 12:52:07,67238,,0,MonsterLead Group,[103769] JFQ Lending John Kresevic,4484,4484,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,Brown Kraft,6X9 BROWN CRAFT BUBBLE SINGLE WINDOW #1946- WRITING,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
HALF- FOLD

INSERT:
INTO 6X9 BROWN CRAFT S/W BUBBLE EMBOSSED CLASS PRESORT #1946 PERMIT ENVELOPE- WITH WRITING

MAIL:
SORT BUNDLE AND MAIL  ",,,,,,,,,,,
2019-03-19 12:57:56,67239,,0,Citracado Market Advisors,CNE drop 3,3000,2986,Snap Pack,,1/1,2019-03-25 00:00:00,Done,0,,Dorothy Nanai,true,234347,First Class Pre-Sort,Permit Imprint,1268.91,,,1560.67,,,,C-Fold,Pressure Seal,Blue Window Check Snaps,,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"PRINT
1/1
Print 8.5x11 Blue Window Check Snap Pressure Seal Paper

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - 1st class 3/25/2019",,,,,,,,,,,
2019-03-19 13:01:20,67240,,0,MonsterLead Group,[103772] JFQ Lending John Kresevic,6027,6027,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER White,#10 Double Window,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE DOUBLE WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL    
",,,,,,,,,,,
2019-03-19 13:02:28,67241,,0,MonsterLead Group,[103771] JFQ Lending John Kresevic,3549,3549,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER White,#10 Double Window,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE DOUBLE WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL    
",,,,,,,,,,,
2019-03-19 13:02:33,67242,,0,MonsterLead Group,[103763] JFQ Lending John Kresevic,4673,4673,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-19 13:03:40,67243,,0,MonsterLead Group,[103764] JFQ Lending John Kresevic,2369,2369,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER White,#10 Double Window,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE DOUBLE WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL    
",,,,,,,,,,,
2019-03-19 13:17:04,67245,,0,MonsterLead Group,[103761] JFQ Lending John Kresevic,11223,11223,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,White,#10 D/W off-set envelope #1946 1st -WRITING,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE OFF-SET D/W FIRST CLASS PRESORT #1946 PERMIT- WITH WRITING

MAIL:
SORT BUNDLE AND MAIL    ",,,,,,,,,,,
2019-03-19 14:27:12,67247,,0,The Data Suite,UDR - Debt Settlement First Class Drop 9,5000,5002,Letter,1,1/0,2019-03-22 00:00:00,Delivery / Mailed,0,,Lillian Fansler,true,234363,Standard,Permit Imprint,1289.89,,,2030.19,,8.5x11,20#,,,,White,,,,"[""Atlanta Redstone Producton""]",Andy Cody,0,1,0,0,0,,8.5x11,,,,,,,,,,,,,,,,,
2019-03-19 14:29:26,67248,,0,MonsterLead Group,"[103355] Service 1st Mortgage, Inc Franco Prezioso",3486,3486,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,4905.11,,,0.00,None,,60#,,,,White,MONSTER White,#10 Double Window,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE DOUBLE WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL    
",,,,,,,,,,,
2019-03-19 14:37:41,67249,,0,MonsterLead Group,[103326] Allied First Matt Younan,9898,9898,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,4095.11,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-19 14:44:05,67250,,0,DG Funding,DG CHALLENGER BROWN ENVELOPE 032219,2441,2442,Letter,1,4/4,2019-03-22 00:00:00,Done,0,,Dorothy Nanai,true,234378,First Class Pre-Sort,Permit Imprint,1013.66,,,2035.29,,,20#,,,,White,,,1935,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,0,,8.5x11,,,,,,"PRINT
4/4
Print 8.5x11 80# offset white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 single window bronwkraft envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class 3/22/2019",,,,,,,,,,,
2019-03-19 14:44:49,67251,,0,MonsterLead Group,"[103755] 1st Financial, Inc Brandon Flohr",663,663,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-19 15:47:05,67252,,0,Real Property Acquisitions,Yellow Doodle PC 032219,6250,6186,Post Card,,4/4,2019-03-22 00:00:00,Done,0,,Lindsey Hemphill,true,234320,First Class Pre-Sort,Permit Imprint,1593.55,,,2078.88,None,4 x 6,20#,,,,White,,,,"[""RS W.Sac""]",Flip Talk,1,2,0,0,0,,8.5x11,,,,,,"PRINT 4/4
QTY: 688 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 3/22",,,,,,,,,,,
2019-03-19 15:47:12,67253,,0,Real Property Acquisitions,Yellow Doodle PC 032919,6191,6190,Post Card,,4/4,2019-03-29 00:00:00,Done,0,,Lindsey Hemphill,true,234408,First Class Pre-Sort,Permit Imprint,1594.30,,,2080.20,None,4 x 6,20#,,,,White,,,1935,"[""RS W.Sac""]",Flip Talk,1,2,0,,0,,8.5x11,,,,,,"PRINT 4/4
QTY: 688 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 3/29",,,,,,,,,,,
2019-03-19 16:00:56,67256,,1,"Advance Marketing Mail, Inc.",17972 LMS-RIV VA Churros flyer 3-22,1728,1728,Letter,1,4/0,2019-03-22 00:00:00,Delivery / Mailed,0,,Ashley Brogdon,true,,Standard,Stamp,434.88,172.80,262.08,0.00,PMOD,8.5x11,#60,,,,White ,Green pastel #10 ,Single Window,,"[""RS W.Sac""]",Andy Cody,1,1,0,1,0,,8.5x11,,,,,,"Print:4/0

Paper:8.5X11 60# white 

Fold & Insert: C-Fold  (1) into #10 Single Window from RS INTERNAL:#67256

Sort, bundle and Tray-Standard 

Due:03/22/2019
",,,,,,,,,,,
2019-03-19 16:06:31,67257,,0,Mail King USA,Compass Bernal Renne 446 Nevada Just listed PART 2,381,381,Post Card,,4/4,2019-03-21 00:00:00,Done,0,,Leslie Moores,true,234247,Standard,Permit Imprint,61.72,,,163.23,PMOD,6x11,20#,,,,White,,,,"[""RS W.Sac""]",Andy Cody,1,2,0,0,0,,8.5x11,,,,,,"TOTAL SHEETS 127

THIS IS AN EDDM MAILING

PLEASE 3UP ON FIERY

PRINT
4/4
3UP ON 13X19 100# WHITE GLOSS COVER

CUT
CUT TO FINAL SIZE OF 6X12

BUNDLE AND STRAP

BUNDLE AND STRAP ACCORDING TO FACING SLIPS

PLACE BUNDLES IN SACKS

PMOD",,,,,,,,,,,
2019-03-19 16:42:09,67258,,0,Idea Engine Marketing,Red Rock TX Only 3.22.19 1st Class,2622,2618,Snap Pack,,1/1,2019-03-22 00:00:00,Done,0,,Dorothy Nanai,true,234304,First Class Pre-Sort,Permit Imprint,1076.78,,,1279.21,,,20#,C-Fold,Converted,White 20#,White,,,,"[""RS W.Sac""]",Contact user not set,0,2,0,0,0,,8.5x11,,,,,,"PRINT
1/1
Print 8.5x11 70# offset white paper

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - 1st class 3/22/2019",,,,,,,,,,,
2019-03-19 17:00:46,67259,,0,Nations Lending - CORP,Nations Lending Refi Home Image Trigger 15,15000,14457,Letter,1,4/1,2019-03-22 00:00:00,Done,0,,Dorothy Nanai,true,234334,First Class Pre-Sort,Permit Imprint,5979.49,,,9168.62,,8.5x11,20#,,,,White,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,8.5x11,,,,,,"PRINT
4/1
Print 8.5x11 60# bond white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class 3/22/2019",,,,,,,,,,,
2019-03-19 17:10:55,67260,,0,Idea Engine Marketing,RedRock CO Only 3.22.19 1st Class,1750,1744,Snap Pack,,1/1,2019-03-22 00:00:00,Done,0,,Dorothy Nanai,true,234310,First Class Pre-Sort,Permit Imprint,709.73,,,857.10,,,20#,C-Fold,Converted,White 20#,White,,,,"[""RS W.Sac""]",Contact user not set,0,2,0,0,0,,8.5x11,,,,,,"PRINT
1/1
Print 8.5x11 70# offset white paper

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - 1st class 3/22/2019",,,,,,,,,,,
2019-03-19 17:25:15,67262,,0,The Data Suite,Koral - CA-WA - IH 3-25-19,5500,6989,Letter,1,1/0,2019-03-22 00:00:00,Done,0,,Lillian Fansler,true,234355,First Class Pre-Sort,Permit Imprint,2795.06,,,3410.10,,8.5x11,20#,,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,1,0,0,0,,8.5x11,,,,,,"Print
1/0

8.5 x 11 #20 Yellow paper

Tri-fold

Insert(1)
Into #10 Double window white envelope with 1935 First class indicia 

Mail
Sort, bundle & tray

Prepare for delivery to the P.O",,,,,,,,,,,
2019-03-19 18:40:07,67263,,0,The Data Suite,Benefit Reverse Prospect - IH 04-08-19,10000,10002,Snap Pack,,1/1,2019-03-27 00:00:00,Done,0,,Lillian Fansler,true,234511,Standard,Permit Imprint,2300.98,,,3120.11,Drop Ship,8.5x11,20#,C-Fold,Converted,White 20#,White,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"Print
1/1

8.5 x 11 #70 Converted snap

Tri-fold & snap

Mail
Sort, bundle & tray

Prepare for delivery to the P.O


",,,,,,,,,,,
2019-03-19 18:47:56,67264,,0,The Data Suite,Exclusive IH 3-25 Drop 85,1800,1601,Snap Pack,,1/1,2019-03-23 00:00:00,Done,0,,Lillian Fansler,true,234396,First Class Pre-Sort,Permit Imprint,666.20,,,767.06,,8.5x11,20#,C-Fold,Converted,White 20#,White,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"PRINT:
1/1 
8.5 X 11 Letter -- #70 White 

C-Fold and Seal 

MAIL
Sort, bundle and tray, 
Mail First Class Presort 

Due Date: 3/23/19",,,,,,,,,,,
2019-03-20 06:46:03,67265,,0,MonsterLead Group,[103650] Batch Job,44,44,Letter,1,1/0,2019-03-20 00:00:00,Done,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,#10 White,Single Window,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE SINGLE WINDOW AND APPLY FIRST CLASS FULL RATE STAMP

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-20 06:48:51,67266,,0,TagQuest,FCM Daily Mail HM040119FCM,3,2,Letter,1,1/1,2019-03-20 00:00:00,Done,0,,Deseree Gipson,true,,Full Rate (Stamp Only),Stamp,1.00,0.98,0.02,0.00,None,8.5x11,20#,,,,White,#10 White,Single Window,,"[""RS W.Sac""]",Contact user not set,0,2,0,0,0,,8.5x11,,,,,,"PRINT 1/1
8.5x11 20# white paper

TRI-FOLD

INSERT (1) letter into #10 SW blank white envelope

APPLY full-rate 1st class stamps

MAIL - 1st class ",,,,,,,,,,,
2019-03-20 07:03:58,67267,,0,"FIRST SAVINGS BANK- OHIO ,  CHAD SEELING",FIRST SAVINGS BANK TRIGGER HALF WINDOW 032219,4402,4403,Letter,1,4/1,2019-03-22 00:00:00,Done,1,,Dorothy Nanai,true,234387,First Class Pre-Sort,Permit Imprint,1823.39,,,3736.02,,,20#,,,,White,,,1935,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,0,,8.5x11,,,,,,"PRINT
4/1
Print 8.5x11 60# bond white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class 3/22/2019",,,,,,,,,,,
2019-03-20 07:08:44,67268,,0,Vesta Capital Inc,VESTA TRIGGERS DOUBLE WINDOW 032219,3000,2701,Letter,1,4/1,2019-03-22 00:00:00,Done,0,,Leslie Moores,true,234428,First Class Pre-Sort,Permit Imprint,1110.57,,,2155.54,,,20#,,,,White,,,1935,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,0,,8.5x11,,,,,,"PRINT
4/1
8.5X11 60# WHITE PAPER

FOLD
C FOLD

INSERT
INTO #10 WHITE DOUBLE WINDOW ENVELOPES 1ST CLASS 1935

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. ",,,,,,,,,,,
2019-03-20 07:22:22,67269,,0,MonsterLead Group,[103653] The Federal Savings Bank Ryan Farhat,4961,4961,Letter,1,1/0,2019-03-25 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 PISTOL WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE PISTOL WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL
",,,,,,,,,,,
2019-03-20 07:32:47,67270,,0,Nationwide Marketing Services,USAPSMD032019,8001,8000,Post Card,,1/1,2019-03-20 00:00:00,Done,0,,Lindsey Hemphill,true,234284,First Class Pre-Sort,Permit Imprint,2120.04,,,2380.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,26x40,,,,,,"PRINT 1/1
QTY: 889 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 3/20",,,,,,,,,,,
2019-03-20 07:37:16,67271,,0,Nationwide Marketing Services,USAPSMI032019,4001,4000,Post Card,,1/1,2019-03-20 00:00:00,Done,0,,Lindsey Hemphill,true,234285,First Class Pre-Sort,Permit Imprint,1060.96,,,1190.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,26x40,,,,,,"PRINT 1/1
QTY: 445 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 3/20",,,,,,,,,,,
2019-03-20 07:41:43,67272,,0,Nationwide Marketing Services,USAPSVA032019,4001,4000,Post Card,,1/1,2019-03-20 00:00:00,Done,0,,Lindsey Hemphill,true,234286,First Class Pre-Sort,Permit Imprint,1058.47,,,1190.00,None,4 x 6,67#,,,,Yellow Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,26x40,,,,,,"PRINT 1/1
QTY: 445 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 3/20",,,,,,,,,,,
2019-03-20 07:45:28,67273,,0,MonsterLead Group,[103883] Batch Job,1335,1335,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-20 07:53:37,67274,,0,The Data Suite,UDC NOS 4x6 PC - IH 3-25-19 ,900,853,Post Card,,1/1,2019-03-22 00:00:00,Done,0,,Lillian Fansler,true,234400,First Class Pre-Sort,Permit Imprint,231.16,,,280.64,,4 x 6,20#,,,,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"Sheets: 

Paper type: 13X19 67# yellow vellum bristol

Color: 4/4

Cutting: Cut down to actual size 4 by 6

Mail 
Sort Bundle and Tray-:    First Class Pressort      Due Date:3/22/2019
",,,,,,,,,,,
2019-03-20 07:59:44,67275,,0,MonsterLead Group,"[103342] Service 1st Mortgage, Inc Franco Prezioso",7959,7959,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-20 08:09:51,67278,,0,MonsterLead Group,[103657] The Federal Savings Bank Ryan Farhat,4964,4964,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 PISTOL WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE PISTOL WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL
",,,,,,,,,,,
2019-03-20 08:17:35,67279,,0,Quality Mortgage Solutions,QMS GVA 032219  ,5001,4986,Letter,1,4/1,2019-03-22 00:00:00,Done,0,,Megan Thompson,true,234359,First Class Pre-Sort,Permit Imprint,2034.08,,,4042.40,None,8.5x11,20#,,,,White,,,1935,"[""RS W.Sac""]",Justin Restaino,1,2,1,1,1,,8.5x11,,,,,,"Print
8.5x11 white 70# 4/1

Fold
Tri- fold letters

Insert
Insert into #10 SW GREEN PASTEL ENVELOPE with FC permit RS Internal: 

mail
sort, bundle and tray
prepare for delivery to the po",,,,,,,,,,,
2019-03-20 08:18:58,67280,,0,MonsterLead Group,[103651] Allied First Brian Batterden,803,803,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-20 08:19:03,67281,,0,MonsterLead Group,[102640] Fidelity Direct Mortgage Nick Burns,943,943,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-20 08:19:16,67282,,0,MonsterLead Group,[103364] Allied First Bryan McCrea,7945,7945,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER WHITE,#10 HALF WINDOW,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADED PRINT MUST BE OF GOOD QUALITY*

PRINT:
1/0  8.5 X 11  60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE HALF WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL",,,,,,,,,,,
2019-03-20 08:21:23,67283,,0,MonsterLead Group,[103330] E Lending Warin Kumar,1481,1481,Letter,1,1/0,2019-03-21 00:00:00,Delivery / Mailed,0,,Jolanda Jiminez,true,,FirstClassPresort,Permit Imprint,0.00,,,0.00,None,,60#,,,,White,MONSTER White,#10 Double Window,1946,"[""RS W.Sac""]",Andy Cody,0,1,0,,0,,8.5x11,,,,,,"*NO FADE PRINT MUST BE OF GOOD QUALITY*

PRINT QUANTITY: 
1/0 8.5 X 11 60# WHITE PAPER

FOLD:
TRI- FOLD

INSERT:
INTO #10 WHITE DOUBLE WINDOW FIRST CLASS PRESORT #1946 PERMIT

MAIL:
SORT BUNDLE AND MAIL    
",,,,,,,,,,,
